0.000000000000000000e+00,-5.863806331345546106e-04,4.418695010003843610e-04
5.000000000000000104e-03,-5.840886290842701046e-04,4.401423520654403608e-04
1.000000000000000021e-02,-5.839557361353981237e-04,4.400422100455879371e-04
1.499999999999999944e-02,-5.816678849897656198e-04,4.383181905487641998e-04
2.000000000000000042e-02,-5.815929729789231497e-04,4.382617402995924718e-04
2.500000000000000139e-02,-5.793582310947089937e-04,4.365777415018085809e-04
2.999999999999999889e-02,-5.793321955770816588e-04,4.365581223320537515e-04
3.500000000000000333e-02,-5.771836264644010723e-04,4.349390593752677412e-04
4.000000000000000083e-02,-5.773329713047799412e-04,4.350515987845971475e-04
4.499999999999999833e-02,-5.752821551785291913e-04,4.335061979866449344e-04
5.000000000000000278e-02,-5.748972927262378839e-04,4.332161833269880784e-04
5.500000000000000028e-02,-5.715322420046534341e-04,4.306804357269367533e-04
5.999999999999999778e-02,-5.696431495691873246e-04,4.292569024711729176e-04
6.500000000000000222e-02,-5.649927748577331533e-04,4.257525937728607940e-04
7.000000000000000666e-02,-5.628120207339982767e-04,4.241092776706420551e-04
7.499999999999999722e-02,-5.603367298341572307e-04,4.222440121878844412e-04
8.000000000000000167e-02,-5.607847643552942712e-04,4.225816304158730398e-04
8.500000000000000611e-02,-5.590423812630241273e-04,4.212686505798621511e-04
8.999999999999999667e-02,-5.598309539656446364e-04,4.218628827337225513e-04
9.500000000000000111e-02,-5.605314371715068578e-04,4.223907346905289811e-04
1.000000000000000056e-01,-5.622180755051756421e-04,4.236617078379236725e-04
1.049999999999999961e-01,-5.527115177113281269e-04,4.164980027098335062e-04
1.100000000000000006e-01,-5.359429672246198133e-04,4.038619935762212854e-04
1.150000000000000050e-01,-5.477736342162565402e-04,4.127770406031866881e-04
1.199999999999999956e-01,-5.644056180307461829e-04,4.253101393678395130e-04
1.250000000000000000e-01,-5.647549412028411361e-04,4.255733732589662695e-04
1.300000000000000044e-01,-5.685444666980151232e-04,4.284289855438225617e-04
1.350000000000000089e-01,-5.697760425180595223e-04,4.293570444910256123e-04
1.400000000000000133e-01,-5.720468827273278564e-04,4.310682453278560661e-04
1.449999999999999900e-01,-5.612137114877405446e-04,4.229048652648079794e-04
1.499999999999999944e-01,-5.542267688645407218e-04,4.176398263532598849e-04
1.549999999999999989e-01,-5.473571457977667067e-04,4.124631940686126997e-04
1.600000000000000033e-01,-5.400033100212516717e-04,4.069216813354288066e-04
1.650000000000000078e-01,-5.243397516262448274e-04,3.951183434678499397e-04
1.700000000000000122e-01,-5.119302336169258933e-04,3.857671009121041070e-04
1.750000000000000167e-01,-5.030510838797713118e-04,3.790761816662019932e-04
1.799999999999999933e-01,-5.088583619910801766e-04,3.834522796070522475e-04
1.849999999999999978e-01,-5.163683310098099617e-04,3.891114471772625402e-04
1.900000000000000022e-01,-5.280875883477947463e-04,3.979425410084979622e-04
1.950000000000000067e-01,-5.378290248451478338e-04,4.052832399348975140e-04
2.000000000000000111e-01,-5.529939950912316328e-04,4.167108646835223067e-04
2.050000000000000155e-01,-5.644052985765426415e-04,4.253098986418305623e-04
2.099999999999999922e-01,-5.696557680102462941e-04,4.292664111485386966e-04
2.149999999999999967e-01,-5.606479580924233781e-04,4.224785395024071612e-04
2.200000000000000011e-01,-5.457289675834331791e-04,4.112362737809125367e-04
2.250000000000000056e-01,-5.240389854931611427e-04,3.948916999301309684e-04
2.300000000000000100e-01,-5.097573859847402689e-04,3.841297427786144209e-04
2.350000000000000144e-01,-5.008234498515964700e-04,3.773975390221241547e-04
2.399999999999999911e-01,-5.001152997448374358e-04,3.768639096410950464e-04
2.449999999999999956e-01,-4.936282230873762335e-04,3.719755467525380217e-04
2.500000000000000000e-01,-4.940526978609662044e-04,3.722954114373432598e-04
2.550000000000000044e-01,-5.003551299885048396e-04,3.770446346925478576e-04
2.600000000000000089e-01,-5.176895935976320905e-04,3.901070899515652907e-04
2.650000000000000133e-01,-5.274037167605412921e-04,3.974272068041726381e-04
2.700000000000000178e-01,-5.232257349532799763e-04,3.942788716920553110e-04
2.750000000000000222e-01,-5.214352740033047435e-04,3.929296625916505782e-04
2.800000000000000266e-01,-5.456197142456590448e-04,4.111539454857455079e-04
2.850000000000000311e-01,-5.599966708339788575e-04,4.219877593510260928e-04
2.899999999999999800e-01,-5.634657038989717434e-04,4.246018632670920160e-04
2.949999999999999845e-01,-5.497538509634188096e-04,4.142692409530921555e-04
