-1.418083394448724333e+00,-3.374459510989178164e-34,0.000000000000000000e+00
-1.386669328021354453e+00,-3.597368414590406127e-01,0.000000000000000000e+00
-1.355266415811455794e+00,-3.589445776468713212e-01,0.000000000000000000e+00
-1.323885779868575252e+00,-3.576148378542556294e-01,0.000000000000000000e+00
-1.292538477909139116e+00,-3.557336510794164020e-01,0.000000000000000000e+00
-1.261235471157207133e+00,-3.532814185975643451e-01,0.000000000000000000e+00
-1.229987592195410206e+00,-3.502328802246091888e-01,0.000000000000000000e+00
-1.198805512831814468e+00,-3.465570790993384165e-01,0.000000000000000000e+00
-1.167699711990568101e+00,-3.422173314083473694e-01,0.000000000000000000e+00
-1.136680443636832960e+00,-3.371712092376066838e-01,0.000000000000000000e+00
-1.105757704749862347e+00,-3.313705466792845056e-01,0.000000000000000000e+00
-1.074941203362089093e+00,-3.247614814715139575e-01,0.000000000000000000e+00
-1.044240326686893816e+00,-3.172845468097147403e-01,0.000000000000000000e+00
-1.013664109363381360e+00,-3.088748305342047251e-01,0.000000000000000000e+00
-9.832212018530295250e-01,-2.994622216429988493e-01,0.000000000000000000e+00
-9.529198390306858890e-01,-2.889717669475272421e-01,0.000000000000000000e+00
-9.227678090210427175e-01,-2.773241635950057793e-01,0.000000000000000000e+00
-8.927724223415892668e-01,-2.644364159941878234e-01,0.000000000000000000e+00
-8.629404814241745658e-01,-2.502226882192422064e-01,0.000000000000000000e+00
-8.332782505997672340e-01,-2.345953849857466966e-01,0.000000000000000000e+00
-8.037914266448720202e-01,-2.174664954794970628e-01,0.000000000000000000e+00
-7.744851100033371960e-01,-1.987492342823467817e-01,0.000000000000000000e+00
-7.453637768139924624e-01,-1.783600119097083214e-01,0.000000000000000000e+00
-7.164312518926407858e-01,-1.562207635074354672e-01,0.000000000000000000e+00
-6.876906828362616686e-01,-1.322616574464972050e-01,0.000000000000000000e+00
-6.591445154377421067e-01,-1.064241952654663426e-01,0.000000000000000000e+00
-6.307944706207113672e-01,-7.866470001980598037e-02,0.000000000000000000e+00
-6.026415231258269722e-01,-4.895817106027351706e-02,0.000000000000000000e+00
-5.746858822016041035e-01,-1.730245920884207478e-02,0.000000000000000000e+00
-5.469269745740568123e-01,1.627731285683073001e-02,4.924799033437390960e+01
-5.193634299892406769e-01,5.172419412505521036e-02,2.762695382793381071e+01
-4.919930696404180570e-01,8.894485958360250077e-02,2.106781234890214094e+01
-4.648128978059676286e-01,1.278052623131462895e-01,1.757541142811778911e+01
