,0
0,0.0
1,0.0014396588032306722
2,0.0028793187431687653
3,0.004318980956515866
4,0.005758646579961894
5,0.007198316750179265
6,0.008637992603817061
7,0.010077675277495195
8,0.011517365907798565
9,0.012957065631271235
10,0.014396775584410593
11,0.015836496903661502
12,0.017276230725410475
13,0.018715978185979837
14,0.020155740421621878
15,0.021595518568513012
16,0.023035313762747943
17,0.024475127140333817
18,0.02591495983718437
19,0.02735481298911408
20,0.02879468773183236
21,0.030234585200937643
22,0.03167450653191158
23,0.03311445286011316
24,0.03455442532077288
25,0.03599442504898687
26,0.037434453179711016
27,0.03887451084775517
28,0.040314599187777175
29,0.041754719334277136
30,0.04319487242159138
31,0.04463505958388679
32,0.04607528195515474
33,0.04751554066920536
34,0.04895583685966157
35,0.0503961716599532
36,0.05183654620331121
37,0.053276961622761666
38,0.054717419051119924
39,0.056157919620984716
40,0.05759846446473226
41,0.05903905471451037
42,0.06047969150223249
43,0.061920375959571894
44,0.06336110921795564
45,0.06480189240855881
46,0.06624272666229844
47,0.06768361310982768
48,0.06912455288152984
49,0.0705655471075125
50,0.07200659691760151
51,0.0734477034413351
52,0.07488886780795785
53,0.07633009114641491
54,0.07777137458534589
55,0.07921271925307889
56,0.08065412627762471
57,0.0820955967866707
58,0.08353713190757489
59,0.08497873276735993
60,0.08642040049270723
61,0.08786213620995083
62,0.0893039410450715
63,0.09074581612369069
64,0.09218776257106462
65,0.0936297815120781
66,0.09507187407123867
67,0.09651404137267053
68,0.09795628454010843
69,0.09939860469689181
70,0.10084100296595856
71,0.10228348046983916
72,0.10372603833065049
73,0.10516867767008982
74,0.10661139960942878
75,0.10805420526950725
76,0.10949709577072728
77,0.11094007223304701
78,0.11238313577597463
79,0.11382628751856219
80,0.1152695285793996
81,0.11671286007660837
82,0.11815628312783576
83,0.11959979885024825
84,0.12104340836052588
85,0.12248711277485567
86,0.12393091320892584
87,0.12537481077791932
88,0.12681880659650793
89,0.1282629017788459
90,0.12970709743856396
91,0.13115139468876286
92,0.13259579464200755
93,0.13404029841032059
94,0.13548490710517624
95,0.1369296218374941
96,0.1383744437176329
97,0.13981937385538432
98,0.14126441335996667
99,0.1427095633400187
100,0.1441548249035933
101,0.14560019915815137
102,0.14704568721055525
103,0.14849129016706278
104,0.14993700913332073
105,0.1513828452143587
106,0.15282879951458272
107,0.15427487313776894
108,0.15572106718705717
109,0.15716738276494482
110,0.15861382097328036
111,0.16006038291325703
112,0.16150706968540637
113,0.162953882389592
114,0.16440082212500318
115,0.16584788999014832
116,0.16729508708284874
117,0.16874241450023209
118,0.17018987333872607
119,0.1716374646940519
120,0.17308518966121797
121,0.17453304933451322
122,0.1759810448075009
123,0.17742917717301193
124,0.17887744752313847
125,0.18032585694922737
126,0.18177440654187385
127,0.18322309739091472
128,0.18467193058542208
129,0.18612090721369665
130,0.1875700283632612
131,0.18901929512085422
132,0.19046870857242307
133,0.19191826980311757
134,0.19336797989728324
135,0.19481783993845506
136,0.19626785100935032
137,0.19771801419186252
138,0.19916833056705438
139,0.20061880121515144
140,0.2020694272155351
141,0.2035202096467363
142,0.20497114958642856
143,0.20642224811142157
144,0.207873506297654
145,0.20932492522018747
146,0.21077650595319916
147,0.21222824956997555
148,0.21368015714290536
149,0.215132229743473
150,0.21658446844225168
151,0.2180368743088966
152,0.21948944841213827
153,0.2209421918197755
154,0.22239510559866893
155,0.22384819081473373
156,0.22530144853293316
157,0.22675487981727138
158,0.22820848573078695
159,0.22966226733554548
160,0.23111622569263318
161,0.23257036186214966
162,0.23402467690320106
163,0.23547917187389328
164,0.23693384783132485
165,0.23838870583157984
166,0.23984374692972127
167,0.24129897217978394
168,0.24275438263476729
169,0.24420997934662841
170,0.24566576336627527
171,0.2471217357435595
172,0.24857789752726933
173,0.2500342497651224
174,0.251490793503759
175,0.25294752978873464
176,0.2544044596645133
177,0.2558615841744599
178,0.2573189043608335
179,0.25877642126477984
180,0.26023413592632466
181,0.26169204938436597
182,0.2631501626766672
183,0.26460847683984984
184,0.2660669929093865
185,0.26752571191959335
186,0.26898463490362284
187,0.2704437628934568
188,0.2719030969198989
189,0.27336263801256755
190,0.2748223871998883
191,0.27628234550908665
192,0.277742513966181
193,0.27920289359597505
194,0.2806634854220503
195,0.28212429046675896
196,0.28358530975121643
197,0.28504654429529397
198,0.2865079951176112
199,0.2879696632355287
200,0.2894315496651404
201,0.29089365542126683
202,0.2923559815174465
203,0.29381852896592947
204,0.2952812987776689
205,0.2967442919623146
206,0.2982075095282046
207,0.2996709524823579
208,0.30113462183046724
209,0.30259851857689096
210,0.30406264372464564
211,0.30552699827539886
212,0.3069915832294608
213,0.3084563995857773
214,0.3099214483419221
215,0.3113867304940889
216,0.31285224703708353
217,0.31431799896431695
218,0.3157839872677971
219,0.31725021293812095
220,0.31871667696446726
221,0.3201833803345884
222,0.32165032403480276
223,0.3231175090499872
224,0.3245849363635688
225,0.3260526069575171
226,0.3275205218123368
227,0.3289886819070594
228,0.3304570882192353
229,0.33192574172492617
230,0.33339464339869723
231,0.3348637942136088
232,0.33633319514120874
233,0.3378028471515244
234,0.33927275121305495
235,0.34074290829276294
236,0.3422133193560666
237,0.3436839853668318
238,0.345154907287364
239,0.3466260860784003
240,0.34809752269910127
241,0.349569218107043
242,0.35104117325820894
243,0.3525133891069819
244,0.35398586660613585
245,0.35545860670682783
246,0.3569316103585897
247,0.35840487850932057
248,0.3598784121052775
249,0.36135221209106844
250,0.36282627940964335
251,0.3643006150022865
252,0.3657752198086075
253,0.3672500947665338
254,0.3687252408123022
255,0.3702006588804503
256,0.3716763499038084
257,0.3731523148134913
258,0.37462855453888994
259,0.3761050700076629
260,0.37758186214572803
261,0.3790589318772545
262,0.38053628012465385
263,0.382013907808572
264,0.3834918158478806
265,0.38497000515966884
266,0.38644847665923454
267,0.38792723126007633
268,0.38940626987388477
269,0.3908855934105338
