,0
0,0.0
1,6.283176212007507e-05
2,0.00012566297853040256
3,0.00018849310352412447
4,0.0002513215914001594
5,0.00031414789646609393
6,0.00037697147304106837
7,0.00043979177545867094
8,0.0005026082580698206
9,0.0005654203752456636
10,0.000628227581380458
11,0.0006910293308944669
12,0.0007538250782368463
13,0.0008166142778885388
14,0.000879396384365164
15,0.0009421708522199101
16,0.0010049371360464233
17,0.001067694690481704
18,0.0011304429702090023
19,0.0011931814299607092
20,0.0012559095245212402
21,0.0013186267087299565
22,0.0013813324374840332
23,0.001444026165741374
24,0.0015067073485235012
25,0.0015693754409184506
26,0.0016320298980836822
27,0.0016946701752489721
28,0.0017572957277193126
29,0.0018199060108778087
30,0.0018825004801886081
31,0.0019450785911997604
32,0.0020076397995461657
33,0.0020701835609524457
34,0.002132709331235884
35,0.002195216566309305
36,0.002257704722183994
37,0.0023201732549726177
38,0.002382621620892129
39,0.0024450492762666688
40,0.0025074556775304957
41,0.002569840281230907
42,0.002632202544031138
43,0.0026945419227132963
44,0.0027568578741812757
45,0.002819149855463667
46,0.002881417323716705
47,0.0029436597362272002
48,0.0030058765504154088
49,0.0030680672238380287
50,0.003130231214191103
51,0.0031923679793129343
52,0.0032544769771870596
53,0.0033165576659451405
54,0.003378609503869933
55,0.003440631949398209
56,0.003502624461123715
57,0.0035645864978001048
58,0.0036265175183438844
59,0.0036884169818373613
60,0.00375028434753159
61,0.0038121190748493343
62,0.0038739206233880177
63,0.003935688452922675
64,0.003997422023408907
65,0.004059120794985844
66,0.0041207842279791275
67,0.004182411782903836
68,0.004244002920467508
69,0.00430555710157304
70,0.004367073787321745
71,0.004428552439016232
72,0.004489992518163469
73,0.00455139348647771
74,0.004612754805883509
75,0.004674075938518669
76,0.0047353563467372566
77,0.0047965954931126105
78,0.0048577928404402795
79,0.00491894785174107
80,0.004980059990264022
81,0.0050411287194893975
82,0.005102153503131732
83,0.005163133805142783
84,0.0052240690897145635
85,0.005284958821282396
86,0.005345802464527864
87,0.005406599484381876
88,0.00546734934602763
89,0.005528051514903737
90,0.005588705456707147
91,0.005649310637396279
92,0.005709866523193923
93,0.0057703725805904535
94,0.005830828276346699
95,0.005891233077497105
96,0.0059515864513527104
97,0.006011887865504266
98,0.006072136787825207
99,0.006132332686474798
100,0.006192475029901133
101,0.006252563286844204
102,0.006312596926339009
103,0.006372575417718594
104,0.006432498230617138
105,0.006492364834973036
106,0.006552174701031935
107,0.006611927299349923
108,0.006671622100796533
109,0.006731258576557812
110,0.006790836198139562
111,0.006850354437370282
112,0.006909812766404365
113,0.0069692106577251695
114,0.0070285475841481496
115,0.007087823018823984
116,0.007147036435241685
117,0.007206187307231687
118,0.0072652751089690645
119,0.007324299314976544
120,0.0073832594001277604
121,0.007442154839650349
122,0.007500985109129041
123,0.007559749684508919
124,0.007618448042098477
125,0.0076770796585728385
126,0.007735644010976886
127,0.007794140576728441
128,0.007852568833621426
129,0.007910928259829059
130,0.007969218333907027
131,0.00802743853479667
132,0.008085588341828133
133,0.008143667234723602
134,0.008201674693600558
135,0.008259610198974823
136,0.008317473231763926
137,0.008375263273290225
138,0.00843297980528411
139,0.008490622309887313
140,0.008548190269656072
141,0.008605683167564375
142,0.00866310048700715
143,0.008720441711803584
144,0.008777706326200334
145,0.00883489381487474
146,0.008892003662938165
147,0.008949035355939133
148,0.009005988379866721
149,0.00906286222115376
150,0.009119656366680079
151,0.009176370303775876
152,0.009233003520224922
153,0.00928955550426789
154,0.009346025744605621
155,0.009402413730402466
156,0.009458718951289538
157,0.009514940897368089
158,0.009571079059212721
159,0.009627132927874836
160,0.009683101994885895
161,0.009738985752260676
162,0.009794783692500746
163,0.009850495308597738
164,0.009906120094036672
165,0.009961657542799374
166,0.010017107149367738
167,0.010072468408727164
168,0.010127740816369947
169,0.010182923868298582
170,0.010238017061029149
171,0.01029301989159475
172,0.010347931857548821
173,0.010402752456968666
174,0.010457481188458663
175,0.01051211755115386
176,0.01056666104472321
177,0.010621111169373212
178,0.01067546742585105
179,0.0107297293154483
180,0.010783896340004186
181,0.010837968001909067
182,0.010891943804107934
183,0.010945823250103792
184,0.010999605843961105
185,0.011053291090309406
186,0.011106878494346564
187,0.01116036756184239
188,0.011213757799142125
189,0.011267048713169789
190,0.011320239811431904
191,0.011373330602020719
192,0.01142632059361802
193,0.011479209295498304
194,0.011531996217532599
195,0.011584680870191814
196,0.01163726276455028
197,0.011689741412289414
198,0.011742116325701026
199,0.011794387017691102
200,0.011846553001783264
201,0.011898613792122238
202,0.01195056890347758
203,0.01200241785124713
204,0.012054160151460686
205,0.012105795320783486
206,0.012157322876519841
207,0.01220874233661677
208,0.012260053219667513
209,0.012311255044915287
210,0.012362347332256704
211,0.01241332960224556
212,0.012464201376096357
213,0.01251496217568808
214,0.012565611523567569
215,0.012616148942953459
216,0.012666573957739694
217,0.012716886092499116
218,0.012767084872487303
219,0.012817169823646113
220,0.012867140472607355
221,0.01291699634669656
222,0.01296673697393666
223,0.013016361883051622
224,0.013065870603470142
225,0.013115262665329433
226,0.013164537599478929
227,0.01321369493748395
228,0.013262734211629448
229,0.013311654954923799
230,0.013360456701102488
231,0.01340913898463185
232,0.013457701340712891
233,0.013506143305285018
234,0.013554464415029735
235,0.013602664207374535
236,0.013650742220496628
237,0.013698697993326708
238,0.013746531065552764
239,0.013794240977623912
240,0.013841827270754128
241,0.013889289486926165
242,0.013936627168895321
243,0.013983839860193165
244,0.014030927105131596
245,0.014077888448806475
246,0.014124723437101624
247,0.014171431616692515
248,0.014218012535050298
249,0.014264465740445556
250,0.014310790781952257
251,0.014356987209451513
252,0.014403054573635693
253,0.014448992426012025
254,0.014494800318906667
255,0.014540477805468646
256,0.014586024439673703
257,0.01463143977632815
258,0.014676723371072953
259,0.014721874780387473
260,0.014766893561593705
261,0.014811779272859801
262,0.014856531473204398
263,0.014901149722500368
264,0.014945633581478851
265,0.014989982611733288
266,0.0150341963757233
267,0.01507827443677863
268,0.01512221635910331
269,0.015166021707779545
270,0.015209690048771707
271,0.015253220948930418
272,0.015296613975996479
273,0.015339868698604972
274,0.015382984686289236
275,0.01542596150948497
276,0.015468798739534231
277,0.01551149594868946
278,0.015554052710117575
279,0.015596468597904062
280,0.01563874318705706
281,0.015680876053511247
282,0.01572286677413219
283,0.01576471492672034
284,0.01580642009001494
285,0.015847981843698525
286,0.015889399768400578
287,0.015930673445702023
288,0.01597180245813906
289,0.016012786389207598
290,0.016053624823367016
291,0.016094317346044704
292,0.016134863543639785
293,0.016175263003527715
294,0.01621551531406408
295,0.016255620064589013
296,0.016295576845431106
297,0.016335385247911935
298,0.016375044864349944
299,0.01641455528806475
300,0.01645391611338133
301,0.016493126935634345
302,0.016532187351172095
303,0.016571096957360934
304,0.016609855352589478
305,0.016648462136272774
306,0.016686916908856528
307,0.016725219271821398
308,0.016763368827687267
309,0.016801365180017347
310,0.01683920793342264
311,0.016876896693566013
312,0.01691443106716664
313,0.016951810662004213
314,0.016989035086923066
315,0.01702610395183679
316,0.017063016867732234
317,0.017099773446673974
318,0.01713637330180852
319,0.017172816047368783
320,0.017209101298678156
321,0.017245228672155
322,0.017281197785317004
323,0.017317008256785407
324,0.017352659706289394
325,0.017388151754670456
326,0.017423484023886743
327,0.017458656137017442
328,0.017493667718266936
329,0.01752851839296951
330,0.017563207787593557
331,0.017597735529745778
332,0.017632101248176074
333,0.017666304572781247
334,0.01770034513461005
335,0.017734222565867153
336,0.017767936499917703
337,0.01780148657129181
338,0.017834872415688777
339,0.01786809366998174
340,0.017901149972221933
341,0.01793404096164318
342,0.01796676627866635
343,0.017999325564903676
344,0.018031718463163454
345,0.018063944617454253
346,0.018096003672989483
347,0.01812789527619188
348,0.018159619074697902
349,0.018191174717362132
350,0.018222561854262062
351,0.018253780136702244
352,0.018284829217218884
353,0.018315708749584436
354,0.018346418388811875
355,0.018376957791159484
356,0.018407326614135078
357,0.018437524516500742
358,0.018467551158277223
359,0.018497406200748343
360,0.018527089306465835
361,0.018556600139253532
362,0.01858593836421213
363,0.018615103647723494
364,0.018644095657455603
365,0.01867291406236657
366,0.018701558532709495
367,0.018730028740037083
368,0.018758324357205952
369,0.018786445058381354
370,0.0188143905190417
371,0.018842160415983078
372,0.01886975442732397
373,0.018897172232509626
374,0.0189244135123168
375,0.018951477948858125
376,0.01897836522558695
377,0.019005075027301865
378,0.019031607040151
379,0.019057960951637143
380,0.01908413645062168
381,0.019110133227329962
382,0.01913595097335513
383,0.01916158938166329
384,0.01918704814659783
385,0.01921232696388421
386,0.01923742553063436
387,0.019262343545351446
388,0.01928708070793446
389,0.019311636719682848
390,0.01933601128330109
391,0.019360204102903372
392,0.01938421488401816
393,0.019408043333592903
394,0.019431689159998586
395,0.019455152073034387
396,0.01947843178393241
397,0.01950152800536216
398,0.019524440451435213
399,0.019547168837710058
400,0.01956971288119641
401,0.019592072300360155
402,0.01961424681512787
403,0.019636236146891348
404,0.019658040018512457
405,0.019679658154327748
406,0.019701090280153002
407,0.019722336123287915
408,0.019743395412520848
409,0.019764267878133346
410,0.019784953251904908
411,0.01980545126711758
412,0.01982576165856058
413,0.01984588416253512
414,0.019865818516858744
415,0.01988556446087049
416,0.019905121735435016
417,0.019924490082947513
418,0.019943669247338383
419,0.019962658974077868
420,0.019981459010180808
421,0.02000006910421097
422,0.020018489006286097
423,0.020036718468082304
424,0.02005475724283895
425,0.02007260508536314
426,0.020090261752034336
427,0.020107727000809247
428,0.020125000591226225
429,0.020142082284410154
430,0.020158971843076884
431,0.020175669031538085
432,0.020192173615705772
433,0.020208485363096926
434,0.02022460404283828
435,0.020240529425670978
436,0.02025626128395497
437,0.020271799391673992
438,0.020287143524439957
439,0.020302293459497744
440,0.020317248975729757
441,0.02033200985366064
442,0.020346575875461806
443,0.020360946824956108
444,0.020375122487622646
445,0.020389102650601093
446,0.02040288710269654
447,0.02041647563438409
448,0.02042986803781341
