,0
0,0.0
1,0.0015707963267948967
2,0.0031415926535897933
3,0.00471238898038469
4,0.006283185307179587
5,0.007853981633974483
6,0.00942477796076938
7,0.010995574287564277
8,0.012566370614359173
9,0.01413716694115407
10,0.015707963267948967
11,0.017278759594743863
12,0.01884955592153876
13,0.020420352248333655
14,0.021991148575128554
15,0.02356194490192345
16,0.025132741228718346
17,0.026703537555513242
18,0.02827433388230814
19,0.029845130209103038
20,0.031415926535897934
21,0.03298672286269283
22,0.034557519189487726
23,0.03612831551628262
24,0.03769911184307752
25,0.039269908169872414
26,0.04084070449666731
27,0.04241150082346221
28,0.04398229715025711
29,0.045553093477052005
30,0.0471238898038469
31,0.0486946861306418
32,0.05026548245743669
33,0.05183627878423159
34,0.053407075111026485
35,0.05497787143782138
36,0.05654866776461628
37,0.05811946409141117
38,0.059690260418206076
39,0.06126105674500097
40,0.06283185307179587
41,0.06440264939859076
42,0.06597344572538566
43,0.06754424205218056
44,0.06911503837897545
45,0.07068583470577035
46,0.07225663103256524
47,0.07382742735936014
48,0.07539822368615504
49,0.07696902001294993
50,0.07853981633974483
51,0.08011061266653972
52,0.08168140899333462
53,0.08325220532012952
54,0.08482300164692443
55,0.08639379797371932
56,0.08796459430051422
57,0.08953539062730911
58,0.09110618695410401
59,0.0926769832808989
60,0.0942477796076938
61,0.0958185759344887
62,0.0973893722612836
63,0.09896016858807849
64,0.10053096491487339
65,0.10210176124166828
66,0.10367255756846318
67,0.10524335389525807
68,0.10681415022205297
69,0.10838494654884787
70,0.10995574287564276
71,0.11152653920243766
72,0.11309733552923255
73,0.11466813185602745
74,0.11623892818282235
75,0.11780972450961726
76,0.11938052083641215
77,0.12095131716320705
78,0.12252211349000194
79,0.12409290981679684
80,0.12566370614359174
81,0.12723450247038662
82,0.12880529879718153
83,0.1303760951239764
84,0.13194689145077132
85,0.1335176877775662
86,0.1350884841043611
87,0.13665928043115602
88,0.1382300767579509
89,0.1398008730847458
90,0.1413716694115407
91,0.1429424657383356
92,0.1445132620651305
93,0.1460840583919254
94,0.14765485471872028
95,0.1492256510455152
96,0.15079644737231007
97,0.15236724369910498
98,0.15393804002589986
99,0.15550883635269477
100,0.15707963267948966
101,0.15865042900628457
102,0.16022122533307945
103,0.16179202165987436
104,0.16336281798666924
105,0.16493361431346415
106,0.16650441064025903
107,0.16807520696705394
108,0.16964600329384885
109,0.17121679962064373
110,0.17278759594743864
111,0.17435839227423353
112,0.17592918860102844
113,0.17749998492782332
114,0.17907078125461823
115,0.1806415775814131
116,0.18221237390820802
117,0.1837831702350029
118,0.1853539665617978
119,0.1869247628885927
120,0.1884955592153876
121,0.19006635554218249
122,0.1916371518689774
123,0.19320794819577228
124,0.1947787445225672
125,0.19634954084936207
126,0.19792033717615698
127,0.19949113350295186
128,0.20106192982974677
129,0.20263272615654168
130,0.20420352248333656
131,0.20577431881013147
132,0.20734511513692636
133,0.20891591146372127
134,0.21048670779051615
135,0.21205750411731106
136,0.21362830044410594
137,0.21519909677090085
138,0.21676989309769573
139,0.21834068942449064
140,0.21991148575128552
141,0.22148228207808043
142,0.22305307840487532
143,0.22462387473167023
144,0.2261946710584651
145,0.22776546738526002
146,0.2293362637120549
147,0.2309070600388498
148,0.2324778563656447
149,0.2340486526924396
150,0.2356194490192345
151,0.2371902453460294
152,0.2387610416728243
153,0.24033183799961919
154,0.2419026343264141
155,0.24347343065320898
156,0.2450442269800039
157,0.24661502330679877
158,0.24818581963359368
159,0.24975661596038856
160,0.25132741228718347
161,0.2528982086139784
162,0.25446900494077324
163,0.25603980126756815
164,0.25761059759436306
165,0.25918139392115797
166,0.2607521902479528
167,0.26232298657474773
168,0.26389378290154264
169,0.26546457922833755
170,0.2670353755551324
171,0.2686061718819273
172,0.2701769682087222
173,0.27174776453551713
174,0.27331856086231204
175,0.2748893571891069
176,0.2764601535159018
177,0.2780309498426967
178,0.2796017461694916
179,0.2811725424962865
180,0.2827433388230814
181,0.2843141351498763
182,0.2858849314766712
183,0.28745572780346607
184,0.289026524130261
185,0.2905973204570559
186,0.2921681167838508
187,0.29373891311064565
188,0.29530970943744056
189,0.29688050576423547
190,0.2984513020910304
191,0.30002209841782523
192,0.30159289474462014
193,0.30316369107141505
194,0.30473448739820996
195,0.3063052837250049
196,0.3078760800517997
197,0.30944687637859464
198,0.31101767270538955
199,0.31258846903218446
200,0.3141592653589793
201,0.3157300616857742
202,0.31730085801256913
203,0.31887165433936404
204,0.3204424506661589
205,0.3220132469929538
206,0.3235840433197487
207,0.3251548396465436
208,0.3267256359733385
209,0.3282964323001334
210,0.3298672286269283
211,0.3314380249537232
212,0.33300882128051806
213,0.334579617607313
214,0.3361504139341079
215,0.3377212102609028
216,0.3392920065876977
217,0.34086280291449256
218,0.34243359924128747
219,0.3440043955680824
220,0.3455751918948773
221,0.34714598822167214
222,0.34871678454846705
223,0.35028758087526196
224,0.35185837720205687
225,0.3534291735288517
226,0.35499996985564664
227,0.35657076618244155
228,0.35814156250923646
229,0.3597123588360313
230,0.3612831551628262
231,0.36285395148962113
232,0.36442474781641604
233,0.3659955441432109
234,0.3675663404700058
235,0.3691371367968007
236,0.3707079331235956
237,0.37227872945039053
238,0.3738495257771854
239,0.3754203221039803
240,0.3769911184307752
241,0.3785619147575701
242,0.38013271108436497
243,0.3817035074111599
244,0.3832743037379548
245,0.3848451000647497
246,0.38641589639154456
247,0.38798669271833947
248,0.3895574890451344
249,0.3911282853719293
250,0.39269908169872414
251,0.39426987802551905
252,0.39584067435231396
253,0.39741147067910887
254,0.3989822670059037
255,0.40055306333269863
256,0.40212385965949354
257,0.40369465598628845
258,0.40526545231308336
259,0.4068362486398782
260,0.4084070449666731
261,0.40997784129346804
262,0.41154863762026295
263,0.4131194339470578
264,0.4146902302738527
265,0.4162610266006476
266,0.41783182292744253
267,0.4194026192542374
268,0.4209734155810323
269,0.4225442119078272
270,0.4241150082346221
271,0.42568580456141697
272,0.4272566008882119
273,0.4288273972150068
274,0.4303981935418017
275,0.43196898986859655
276,0.43353978619539146
277,0.4351105825221864
278,0.4366813788489813
279,0.4382521751757762
280,0.43982297150257105
281,0.44139376782936596
282,0.44296456415616087
283,0.4445353604829558
284,0.44610615680975063
285,0.44767695313654554
286,0.44924774946334045
287,0.45081854579013536
288,0.4523893421169302
289,0.4539601384437251
290,0.45553093477052004
291,0.45710173109731495
292,0.4586725274241098
293,0.4602433237509047
294,0.4618141200776996
295,0.46338491640449453
296,0.4649557127312894
297,0.4665265090580843
298,0.4680973053848792
299,0.4696681017116741
300,0.471238898038469
301,0.4728096943652639
302,0.4743804906920588
303,0.4759512870188537
304,0.4775220833456486
305,0.47909287967244346
306,0.48066367599923837
307,0.4822344723260333
308,0.4838052686528282
309,0.48537606497962305
310,0.48694686130641796
311,0.48851765763321287
312,0.4900884539600078
313,0.49165925028680263
314,0.49323004661359754
315,0.49480084294039245
316,0.49637163926718736
317,0.4979424355939822
318,0.4995132319207771
319,0.501084028247572
320,0.5026548245743669
321,0.5042256209011619
322,0.5057964172279568
323,0.5073672135547517
324,0.5089380098815465
325,0.5105088062083414
326,0.5120796025351363
327,0.5136503988619312
328,0.5152211951887261
329,0.516791991515521
330,0.5183627878423159
331,0.5199335841691108
332,0.5215043804959056
333,0.5230751768227005
334,0.5246459731494955
335,0.5262167694762904
336,0.5277875658030853
337,0.5293583621298802
338,0.5309291584566751
339,0.53249995478347
340,0.5340707511102648
341,0.5356415474370597
342,0.5372123437638546
343,0.5387831400906495
344,0.5403539364174444
345,0.5419247327442394
346,0.5434955290710343
347,0.5450663253978292
348,0.5466371217246241
349,0.5482079180514189
350,0.5497787143782138
351,0.5513495107050087
352,0.5529203070318036
353,0.5544911033585985
354,0.5560618996853934
355,0.5576326960121883
356,0.5592034923389833
357,0.560774288665778
358,0.562345084992573
359,0.5639158813193679
360,0.5654866776461628
361,0.5670574739729577
362,0.5686282702997526
363,0.5701990666265475
364,0.5717698629533424
365,0.5733406592801373
366,0.5749114556069321
367,0.576482251933727
368,0.578053048260522
369,0.5796238445873169
370,0.5811946409141118
371,0.5827654372409067
372,0.5843362335677016
373,0.5859070298944965
374,0.5874778262212913
375,0.5890486225480862
376,0.5906194188748811
377,0.592190215201676
378,0.5937610115284709
379,0.5953318078552658
380,0.5969026041820608
381,0.5984734005088557
382,0.6000441968356505
383,0.6016149931624454
384,0.6031857894892403
385,0.6047565858160352
386,0.6063273821428301
387,0.607898178469625
388,0.6094689747964199
389,0.6110397711232148
390,0.6126105674500097
391,0.6141813637768045
392,0.6157521601035995
393,0.6173229564303944
394,0.6188937527571893
395,0.6204645490839842
396,0.6220353454107791
397,0.623606141737574
398,0.6251769380643689
399,0.6267477343911637
400,0.6283185307179586
401,0.6298893270447535
402,0.6314601233715484
403,0.6330309196983434
404,0.6346017160251383
405,0.6361725123519332
406,0.6377433086787281
407,0.639314105005523
408,0.6408849013323178
409,0.6424556976591127
410,0.6440264939859076
411,0.6455972903127025
412,0.6471680866394974
413,0.6487388829662923
414,0.6503096792930873
415,0.6518804756198822
416,0.653451271946677
417,0.6550220682734719
418,0.6565928646002668
419,0.6581636609270617
420,0.6597344572538566
421,0.6613052535806515
422,0.6628760499074464
423,0.6644468462342413
424,0.6660176425610361
425,0.667588438887831
426,0.669159235214626
427,0.6707300315414209
428,0.6723008278682158
429,0.6738716241950107
430,0.6754424205218056
431,0.6770132168486005
432,0.6785840131753954
433,0.6801548095021902
434,0.6817256058289851
435,0.68329640215578
436,0.6848671984825749
437,0.6864379948093698
438,0.6880087911361648
439,0.6895795874629597
440,0.6911503837897546
441,0.6927211801165494
442,0.6942919764433443
443,0.6958627727701392
444,0.6974335690969341
445,0.699004365423729
446,0.7005751617505239
447,0.7021459580773188
448,0.7037167544041137
449,0.7052875507309087
450,0.7068583470577035
451,0.7084291433844984
452,0.7099999397112933
453,0.7115707360380882
454,0.7131415323648831
455,0.714712328691678
456,0.7162831250184729
457,0.7178539213452678
458,0.7194247176720626
459,0.7209955139988575
460,0.7225663103256524
461,0.7241371066524473
462,0.7257079029792423
463,0.7272786993060372
464,0.7288494956328321
465,0.730420291959627
466,0.7319910882864218
467,0.7335618846132167
468,0.7351326809400116
469,0.7367034772668065
470,0.7382742735936014
471,0.7398450699203963
472,0.7414158662471912
473,0.7429866625739862
474,0.7445574589007811
475,0.7461282552275759
476,0.7476990515543708
477,0.7492698478811657
478,0.7508406442079606
479,0.7524114405347555
480,0.7539822368615504
481,0.7555530331883453
482,0.7571238295151402
483,0.758694625841935
484,0.7602654221687299
485,0.7618362184955249
486,0.7634070148223198
487,0.7649778111491147
488,0.7665486074759096
489,0.7681194038027045
490,0.7696902001294994
491,0.7712609964562943
492,0.7728317927830891
493,0.774402589109884
494,0.7759733854366789
495,0.7775441817634738
496,0.7791149780902688
497,0.7806857744170637
498,0.7822565707438586
499,0.7838273670706535
500,0.7853981633974483
501,0.7869689597242432
502,0.7885397560510381
503,0.790110552377833
504,0.7916813487046279
505,0.7932521450314228
506,0.7948229413582177
507,0.7963937376850126
508,0.7979645340118074
509,0.7995353303386024
510,0.8011061266653973
511,0.8026769229921922
512,0.8042477193189871
513,0.805818515645782
514,0.8073893119725769
515,0.8089601082993718
516,0.8105309046261667
517,0.8121017009529615
518,0.8136724972797564
519,0.8152432936065513
520,0.8168140899333463
521,0.8183848862601412
522,0.8199556825869361
523,0.821526478913731
524,0.8230972752405259
525,0.8246680715673207
526,0.8262388678941156
527,0.8278096642209105
528,0.8293804605477054
529,0.8309512568745003
530,0.8325220532012952
531,0.8340928495280902
532,0.8356636458548851
