-0.636
-0.243
0.164
0.209
0.626
1.355
1.01
-0.476
-1.15
-0.238
0.521
-0.131
-1.078
-0.949
-0.093
0.323
-0.142
-0.889
-1.013
-0.558
-0.555
-1.121
-0.931
0.262
0.796
-0.006
-0.794
-0.874
-0.89
-0.769
-0.129
0.169
-0.295
-0.316
0.258
-0.102
-1.074
-0.561
0.996
1.043
-0.403
-1.094
-0.716
-0.627
-0.902
-0.8
-0.378
0.152
0.72
0.711
-0.093
-0.772
-0.894
-0.914
-0.475
0.833
1.566
0.576
-0.531
-0.257
0.174
-0.279
-0.403
0.487
1.285
1.394
1.172
0.579
-0.281
-0.772
-0.945
-1.03
-0.297
1.132
1.382
-0.001
-1.041
-0.905
-0.754
-0.786
-0.333
0.118
0.224
0.686
0.937
-0.256
-1.402
-0.368
1.18
0.668
-0.555
-0.306
0.251
-0.313
-0.811
-0.432
-0.035
0.359
1.094
1.06
-0.029
-0.431
0.112
-0.144
-0.947
-0.519
0.39
-0.071
-1.04
-0.955
-0.632
-0.9
-0.589
0.742
1.495
0.766
-0.453
-1.048
-0.869
-0.545
-0.821
-1.226
-0.384
1.248
1.387
-0.156
-1.073
-0.782
-0.799
-1.007
-0.251
0.408
-0.359
-1.075
-0.339
0.351
-0.237
-0.912
-0.903
-0.893
-0.82
-0.238
0.122
-0.238
-0.684
-1.011
-1.196
-0.31
1.42
1.785
0.268
-1.003
-1.112
-0.922
-0.292
0.828
0.79
-0.486
-0.612
0.386
-0.072
-1.359
-0.577
1.179
0.763
-0.701
-0.421
0.388
-0.351
-1.085
-0.31
0.23
-0.383
-0.265
1.005
1.328
0.216
-0.465
0.112
0.932
1.088
0.608
0.104
0.043
-0.117
-0.944
-1.34
-0.217
0.99
0.556
-0.452
-0.396
0.058
-0.187
-0.736
-1.094
-1.131
-0.281
1.094
1.215
-0.079
-0.684
0.018
0.402
0.048
0.04
0.225
-0.282
-0.957
-0.98
-0.812
-0.837
-0.517
0.152
0.384
0.034
-0.399
-0.774
-1.07
